action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22399054,[],CHEMBL4669196,Inhibition of AChE in rat brain using acetylthiocholine iodide as substrate by Ellman's UV-vis spectrophotometric method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CN1CCN(c2ncnc3ccc(OCc4cn(-c5ccccc5[N+](=O)[O-])nn4)cc23)CC1,,,CHEMBL4665713,Bioorg Med Chem Lett,2020,"{'bei': '9.92', 'le': '0.18', 'lle': '1.98', 'sei': '3.84'}",CHEMBL4743851,,CHEMBL4743851,4.43,0,http://www.openphacts.org/units/Nanomolar,3508900,=,1,1,=,,IC50,nM,,37380.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,37.38
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22399055,[],CHEMBL4669196,Inhibition of AChE in rat brain using acetylthiocholine iodide as substrate by Ellman's UV-vis spectrophotometric method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CN1CCN(c2ncnc3ccc(OCc4cn(-c5cccc([N+](=O)[O-])c5)nn4)cc23)CC1,,,CHEMBL4665713,Bioorg Med Chem Lett,2020,"{'bei': '10.75', 'le': '0.20', 'lle': '2.35', 'sei': '4.16'}",CHEMBL4743627,,CHEMBL4743627,4.80,0,http://www.openphacts.org/units/Nanomolar,3508901,=,1,1,=,,IC50,nM,,15790.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,15.79
,,22399056,[],CHEMBL4669196,Inhibition of AChE in rat brain using acetylthiocholine iodide as substrate by Ellman's UV-vis spectrophotometric method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CN1CCN(c2ncnc3ccc(OCc4cn(-c5ccc([N+](=O)[O-])cc5)nn4)cc23)CC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4665713,Bioorg Med Chem Lett,2020,,CHEMBL4791299,,CHEMBL4791299,,0,http://www.openphacts.org/units/Nanomolar,3508902,>,1,1,>,,IC50,nM,,200000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,200.0
,,22399057,[],CHEMBL4669196,Inhibition of AChE in rat brain using acetylthiocholine iodide as substrate by Ellman's UV-vis spectrophotometric method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CN1CCN(c2ncnc3ccc(OCc4cn(-c5ccc(C(F)(F)F)c(C#N)c5)nn4)cc23)CC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4665713,Bioorg Med Chem Lett,2020,,CHEMBL4797926,,CHEMBL4797926,,0,http://www.openphacts.org/units/Nanomolar,3508903,>,1,1,>,,IC50,nM,,200000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,200.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22399058,[],CHEMBL4669196,Inhibition of AChE in rat brain using acetylthiocholine iodide as substrate by Ellman's UV-vis spectrophotometric method,B,,,BAO_0000190,BAO_0000221,tissue-based format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL4665713,Bioorg Med Chem Lett,2020,"{'bei': '18.24', 'le': '0.34', 'lle': '2.56', 'sei': '17.85'}",CHEMBL502,DONEPEZIL,CHEMBL502,6.92,0,http://www.openphacts.org/units/Nanomolar,3508904,=,1,1,=,,IC50,nM,,120.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.12
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433124,[],CHEMBL4676986,Inhibition of rat cortex homogenate acetylcholinesterase by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL4673260,Bioorg Med Chem,2020,"{'bei': '21.08', 'le': '0.39', 'lle': '3.64', 'sei': '20.63'}",CHEMBL502,DONEPEZIL,CHEMBL502,8.00,0,http://www.openphacts.org/units/Nanomolar,3515152,=,1,1,=,,IC50,nM,,10.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.01
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433125,[],CHEMBL4676986,Inhibition of rat cortex homogenate acetylcholinesterase by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL4673260,Bioorg Med Chem,2020,"{'bei': '35.46', 'le': '0.64', 'lle': '4.33', 'sei': '18.07'}",CHEMBL95,TACRINE,CHEMBL95,7.03,0,http://www.openphacts.org/units/Nanomolar,3515190,=,1,1,=,,IC50,nM,,93.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.09300000000000001
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433126,[],CHEMBL4676986,Inhibition of rat cortex homogenate acetylcholinesterase by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,,,CHEMBL4673260,Bioorg Med Chem,2020,"{'bei': '29.24', 'le': '0.54', 'lle': '5.09', 'sei': '12.03'}",CHEMBL395280,,CHEMBL395280,7.09,1,http://www.openphacts.org/units/Nanomolar,3515212,=,1,1,=,,IC50,nM,,82.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.08199999999999999
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22758140,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL4701344,Inhibition of Sprague-Dawley rat acetylcholinesterase using acetylthiocholine iodide as substrate measured at 30 secs for 5 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(CCc2ccoc2)[C@@]2(C)CCCC(C)(C)[C@@H]2CC1=O,,,CHEMBL4699466,Bioorg Med Chem Lett,2020,"{'bei': '14.69', 'le': '0.27', 'lle': '-0.92', 'sei': '14.61'}",CHEMBL4753179,,CHEMBL4753179,4.42,0,http://www.openphacts.org/units/Nanomolar,3532605,=,1,1,=,,IC50,nM,,38500.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,38.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22758141,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL4701344,Inhibition of Sprague-Dawley rat acetylcholinesterase using acetylthiocholine iodide as substrate measured at 30 secs for 5 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL4699466,Bioorg Med Chem Lett,2020,"{'bei': '34.14', 'le': '0.62', 'lle': '4.07', 'sei': '17.40'}",CHEMBL95,TACRINE,CHEMBL95,6.77,0,http://www.openphacts.org/units/Nanomolar,3532606,=,1,1,=,,IC50,nM,,170.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.17
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782070,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)C)cc3o2)cc1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '12.21', 'le': '0.23', 'lle': '1.75', 'sei': '4.60'}",CHEMBL4762284,,CHEMBL4762284,5.04,0,http://www.openphacts.org/units/Nanomolar,3537408,=,1,1,=,,IC50,nM,,9200.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,9.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782071,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCN(CC)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(CC)CC)cc3o2)cc1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '10.90', 'le': '0.21', 'lle': '0.26', 'sei': '4.66'}",CHEMBL4792211,,CHEMBL4792211,5.11,0,http://www.openphacts.org/units/Nanomolar,3537409,=,1,1,=,,IC50,nM,,7800.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,7.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782072,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(c4ccccc4)c4ccccc4)cc3o2)cc1)N(c1ccccc1)c1ccccc1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '6.81', 'le': '0.12', 'lle': '-5.34', 'sei': '4.11'}",CHEMBL4745591,,CHEMBL4745591,4.50,0,http://www.openphacts.org/units/Nanomolar,3537410,=,1,1,=,,IC50,nM,,31900.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,31.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782073,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)CC)cc3o2)cc1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '12.10', 'le': '0.23', 'lle': '1.26', 'sei': '4.86'}",CHEMBL4762069,,CHEMBL4762069,5.33,0,http://www.openphacts.org/units/Nanomolar,3537411,=,1,1,=,,IC50,nM,,4700.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,4.7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782074,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)OC)cc3o2)cc1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '11.63', 'le': '0.22', 'lle': '2.02', 'sei': '4.04'}",CHEMBL4789142,,CHEMBL4789142,5.17,0,http://www.openphacts.org/units/Nanomolar,3537412,=,1,1,=,,IC50,nM,,6800.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,6.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782075,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N4CCCC4)cc3o2)cc1)N1CCCC1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '10.47', 'le': '0.20', 'lle': '0.51', 'sei': '4.44'}",CHEMBL4776074,,CHEMBL4776074,4.86,0,http://www.openphacts.org/units/Nanomolar,3537413,=,1,1,=,,IC50,nM,,13700.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,13.7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782076,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N4CCOCC4)cc3o2)cc1)N1CCOCC1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '9.95', 'le': '0.19', 'lle': '2.11', 'sei': '3.86'}",CHEMBL4800458,,CHEMBL4800458,4.94,0,http://www.openphacts.org/units/Nanomolar,3537414,=,1,1,=,,IC50,nM,,11500.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,11.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782077,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)C)cc(OC(=O)N(C)C)cc3o2)cc1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '10.51', 'le': '0.20', 'lle': '1.44', 'sei': '4.28'}",CHEMBL4784106,,CHEMBL4784106,5.08,0,http://www.openphacts.org/units/Nanomolar,3537415,=,1,1,=,,IC50,nM,,8300.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,8.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782078,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)CC)cc(OC(=O)N(C)CC)cc3o2)cc1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '10.07', 'le': '0.19', 'lle': '0.48', 'sei': '4.45'}",CHEMBL4787451,,CHEMBL4787451,5.29,0,http://www.openphacts.org/units/Nanomolar,3537416,=,1,1,=,,IC50,nM,,5100.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,5.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782079,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)OC)cc(OC(=O)N(C)OC)cc3o2)cc1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '9.83', 'le': '0.19', 'lle': '1.78', 'sei': '3.56'}",CHEMBL4795422,,CHEMBL4795422,5.22,0,http://www.openphacts.org/units/Nanomolar,3537417,=,1,1,=,,IC50,nM,,6000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,6.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782080,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,O=C(Oc1ccc(-c2cc(=O)c3c(OC(=O)N4CCOCC4)cc(OC(=O)N4CCOCC4)cc3o2)cc1)N1CCOCC1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '8.19', 'le': '0.15', 'lle': '2.04', 'sei': '3.41'}",CHEMBL4763103,,CHEMBL4763103,4.99,0,http://www.openphacts.org/units/Nanomolar,3537403,=,1,1,=,,IC50,nM,,10200.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,10.2
,,22782081,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4706484,Eur J Med Chem,2020,,CHEMBL28,APIGENIN,CHEMBL28,,0,http://www.openphacts.org/units/Nanomolar,3537404,>,1,1,>,,IC50,nM,,500000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,500.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782082,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '18.69', 'le': '0.35', 'lle': '1.92', 'sei': '14.27'}",CHEMBL636,RIVASTIGMINE,CHEMBL636,4.68,1,http://www.openphacts.org/units/Nanomolar,3537405,=,1,1,=,,IC50,nM,,21000.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,21.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22782083,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4707540,Inhibition of rat cortex AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL4706484,Eur J Med Chem,2020,"{'bei': '20.62', 'le': '0.38', 'lle': '3.46', 'sei': '20.18'}",CHEMBL502,DONEPEZIL,CHEMBL502,7.82,1,http://www.openphacts.org/units/Nanomolar,3537406,=,1,1,=,,IC50,nM,,15.0,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,uM,UO_0000065,,0.015
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23175967,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL4815504,Inhibition of rat cortex homogenate acetylcholinesterase using acetylthiocholine iodide as substrate incubated for 20 mins by Ellman's method,B,,,BAO_0000190,BAO_0000221,tissue-based format,COc1cc2c(cc1OC)C(=O)C(CC1(F)CCN(Cc3ccccc3)CC1)C2,,,CHEMBL4813953,J Med Chem,2021,"{'bei': '22.69', 'le': '0.42', 'lle': '4.57', 'sei': '23.26'}",CHEMBL4846450,,CHEMBL4846450,9.02,0,http://www.openphacts.org/units/Nanomolar,3603551,=,1,1,=,,IC50,nM,,0.96,CHEMBL3199,Rattus norvegicus,Acetylcholinesterase,10116,,,IC50,nM,UO_0000065,,0.96
